Label	Weight	Text
l_HotelBot	1	i need help
l_HotelBot	1	i want to book a room for two persons tonight
l_HotelBot	1	cancel now
l_HotelBot	1	i want to get a room for myself and my partner for tomorrow
l_HotelBot	1	nothing meaningfull said
l_HotelBot	1	hi
l_HotelBot	1	i want to book a room for next week
l_HotelBot	1	hello
l_HotelBot	1	i want a room for tomorow
l_HotelBot	1	stop doing this
l_HotelBot	1	i want to cancel
l_HotelBot	1	help me
l_HotelBot	1	can i book for tonight
l_HotelBot	1	could i get a room for next week
l_HotelBot	1	what can i ask you
l_HotelBot	1	what can you do
l_HotelBot	1	i want to book a room for myself and my partner next week.
l_HotelBot	1	how late can i arrive tomorrow
l_HotelBot	1	stop
l_HotelBot	1	i want to book a room tomorrow
l_HotelBot	1	cancel
l_HotelBot	1	nice to meet you
l_HotelBot	1	i want to book a room in january for myself and my partner
l_HotelBot	1	can i book another room for myself next week
l_HotelBot	1	can i get a room for tomorrow
l_HotelBot	1	i want to get a room for next week
l_HotelBot	1	can you book me a room
q_faq	2.7	Is a dog allowed in the room
q_faq	2.7	Can I take my dog
q_faq	2.7	What is the checkin time
q_faq	2.7	Is my dog allowed
q_faq	2.7	At what time can we check in
q_faq	2.7	Are dogs allowed
q_faq	2.7	When can we check in
q_faq	2.7	At what time can we checkin
q_faq	2.7	When is check in time
q_faq	2.7	Can we take our dogs
