Label	Weight	Text
l_HotelBot	1	can i call the hotel
l_HotelBot	1	what can i ask you
l_HotelBot	1	i want to call the hotel
l_HotelBot	1	can i book for tonight
l_HotelBot	1	can i get a room for tomorrow
l_HotelBot	2	where are you located
l_HotelBot	1	nice to meet you
l_HotelBot	1	i want to call you
l_HotelBot	1	hi
l_HotelBot	1	i need a room for two instead
l_HotelBot	1	i want to book a room for two persons tonight
l_HotelBot	1	stop doing this
l_HotelBot	1	i want to book a room for myself and my partner next week.
l_HotelBot	1	help
l_HotelBot	1	call us
l_HotelBot	1	i want to update my arrival date
l_HotelBot	1	i want to book a room for next week
l_HotelBot	1	no i want a room for two
l_HotelBot	1	nothing meaningfull said
l_HotelBot	1	help me
l_HotelBot	1	i want to arrive next week instead
l_HotelBot	1	can i book another room for myself next week
l_HotelBot	1	what is the location
l_HotelBot	1	what is the hotel number?>
l_HotelBot	1	i want to do something else
l_HotelBot	1	call you
l_HotelBot	1	can we call the hotel
l_HotelBot	1	i need help
l_HotelBot	1	where is the bed and breakfast
l_HotelBot	1	actually we need a room for two
l_HotelBot	2	whats your number
l_HotelBot	1	can we call
l_HotelBot	1	can you book me a room
l_HotelBot	1	could i get a room for next week
l_HotelBot	1	hello
l_HotelBot	1	actually i want to come tomorrow
l_HotelBot	1	cancel this booking
l_HotelBot	1	could i change arrival date
l_HotelBot	1	where is it
l_HotelBot	1	where can i find your number
l_HotelBot	1	a random sentence
l_HotelBot	1	where is the hotel
l_HotelBot	1	cancel now
l_HotelBot	1	i want to get a room for myself and my partner for tomorrow
l_HotelBot	1	this is nothing special
l_HotelBot	1	cancel
l_HotelBot	1	i want to cancel
l_HotelBot	1	i want to call reception
l_HotelBot	1	i want to book a room for three tomorrow
l_HotelBot	1	how can we find you
l_HotelBot	1	stop
l_HotelBot	1	i want to get a room for next week
l_HotelBot	1	i want to book a room in january for myself and my partner
l_HotelBot	1	can i change my email to tester@test.com
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_en	5.6	are dogs allowed
q_2129612763787673_nl	5.6	Mag ik mijn hond meenemen
q_2129612763787673_nl	5.6	Zijn honden toegelaten
q_2129612763787673_nl	5.6	We hebben twee honden, is dat een probleem
q_2129612763787673_nl	5.6	Mogen we onze hond meenemen
q_2129612763787673_nl	5.6	Is mijn hond toegelaten in het hotel
q_2129612763787673_nl	5.6	Mag ik mijn hond meenemen
q_2129612763787673_nl	5.6	Zijn honden toegelaten
q_2129612763787673_nl	5.6	We hebben twee honden, is dat een probleem
q_2129612763787673_nl	5.6	Mogen we onze hond meenemen
q_2129612763787673_nl	5.6	Is mijn hond toegelaten in het hotel
